1108447 1 5 9 82 5.0 6.0 4.0 4.0 4.0 8.0 5.0 4.0 6.0 8.0 7.0 7.0 9.0 9.0 8.0 8.0 7.0 7.0 6.0 5.0 4.0 2.0 0.0 0.0 
1108447 1 5 10 82 0.0 0.0 0.0 1.0 1.0 4.0 3.0 8.0 8.0 9.0 5.0 3.0 3.0 5.0 5.0 4.0 5.0 7.0 6.0 6.0 6.0 6.0 3.0 3.0 
1108447 1 5 11 82 5.0 5.0 8.0 8.0 7.0 7.0 5.0 6.0 7.0 7.0 6.0 6.0 4.0 3.0 2.0 1.0 1.0 0.0 2.0 2.0 2.0 2.0 0.0 0.0 
1108447 1 5 12 82 0.0 4.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 6.0 6.0 5.0 2.0 2.0 0.0 0.0 2.0 3.0 6.0 4.0 2.0 2.0 4.0 
1108447 1 5 13 82 5.0 6.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 
1108447 1 5 14 82 8.0 9.0 7.0 9.0 9.0 9.0 7.0 7.0 6.0 5.0 5.0 4.0 7.0 3.0 4.0 4.0 8.0 8.0 8.0 8.0 6.0 6.0 2.0 2.0 
1108447 1 5 15 82 4.0 8.0 6.0 7.0 7.0 8.0 9.0 9.0 8.0 8.0 5.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 2.0 1.0 0.0 0.0 0.0 
1108447 1 5 16 82 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 2.0 3.0 3.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 17 82 9.0 9.0 9.0 8.0 4.0 4.0 3.0 3.0 2.0 4.0 3.0 3.0 3.0 3.0 3.0 2.0 2.0 2.0 8.0 9.0 9.0 9.0 7.0 7.0 
1108447 1 5 18 82 7.0 7.0 7.0 7.0 8.0 6.0 8.0 8.0 8.0 8.0 9.0 9.0 8.0 7.0 8.0 6.0 4.0 3.0 3.0 2.0 1.0 1.0 0.0 0.0 
1108447 1 5 19 82 0.0 0.0 0.0 0.0 4.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 20 82 9.0 9.0 0.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 8.0 5.0 
1108447 1 5 21 82 5.0 6.0 6.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 6.0 9.0 
1108447 1 5 22 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 6.0 7.0 8.0 9.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 23 82 9.0 9.0 9.0 9.0 9.0 8.0 8.0 5.0 5.0 5.0 8.0 9.0 5.0 6.0 5.0 5.0 4.0 3.0 3.0 3.0 3.0 3.0 1.0 2.0 
1108447 1 5 24 82 0.0 0.0 0.0 2.0 3.0 3.0 8.0 7.0 6.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 25 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 7.0 6.0 4.0 4.0 4.0 
1108447 1 5 26 82 6.0 7.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 7.0 7.0 8.0 9.0 
1108447 1 5 27 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 28 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 5 29 82 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 8.0 6.0 6.0 4.0 4.0 3.0 2.0 
1108447 1 5 30 82 2.0 3.0 2.0 2.0 2.0 2.0 2.0 3.0 6.0 6.0 6.0 8.0 9.0 9.0 8.0 4.0 4.0 7.0 6.0 2.0 3.0 3.0 2.0 2.0 
1108447 1 5 31 82 2.0 3.0 2.0 4.0 3.0 0.0 3.0 2.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 7.0 7.0 7.0 7.0 4.0 0.0 0.0 
1108447 1 6 1 82 0.0 0.0 0.0 3.0 3.0 8.0 5.0 5.0 4.0 2.0 2.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1108447 1 6 2 82 1.0 1.0 1.0 2.0 2.0 2.0 1.0 1.0 9.0 9.0 8.0 6.0 4.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 1.0 0.0 
1108447 1 6 3 82 0.0 0.0 0.0 2.0 3.0 5.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 
1108447 1 6 4 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 6 5 82 9.0 9.0 9.0 9.0 9.0 9.0 6.0 9.0 8.0 6.0 6.0 4.0 5.0 3.0 7.0 4.0 7.0 8.0 8.0 6.0 7.0 7.0 6.0 8.0 
1108447 1 6 6 82 9.0 9.0 9.0 9.0 7.0 3.0 3.0 2.0 3.0 2.0 2.0 2.0 2.0 2.0 4.0 8.0 6.0 5.0 3.0 1.0 2.0 8.0 6.0 6.0 
1108447 1 6 7 82 6.0 7.0 6.0 7.0 7.0 4.0 4.0 5.0 5.0 5.0 5.0 6.0 6.0 7.0 8.0 8.0 8.0 5.0 4.0 5.0 4.0 3.0 4.0 4.0 
1108447 1 6 8 82 4.0 3.0 3.0 7.0 9.0 8.0 5.0 6.0 7.0 8.0 8.0 3.0 4.0 4.0 3.0 4.0 3.0 3.0 2.0 7.0 6.0 7.0 3.0 4.0 
1108447 1 6 9 82 4.0 5.0 3.0 3.0 2.0 1.0 1.0 2.0 0.0 0.0 0.0 0.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 6 10 82 0.0 0.0 0.0 0.0 4.0 6.0 8.0 8.0 8.0 8.0 8.0 5.0 3.0 5.0 8.0 8.0 8.0 6.0 6.0 7.0 5.0 3.0 3.0 2.0 
1108447 1 6 11 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 
1108447 1 6 12 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 2.0 1.0 0.0 
1108447 1 6 13 82 0.0 0.0 0.0 3.0 5.0 3.0 3.0 2.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 6 14 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3.0 6.0 6.0 6.0 7.0 5.0 7.0 7.0 7.0 7.0 8.0 6.0 5.0 4.0 5.0 5.0 
1108447 1 6 15 82 7.0 7.0 9.0 9.0 8.0 5.0 6.0 7.0 7.0 7.0 6.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3.0 3.0 3.0 3.0 
1108447 1 6 16 82 4.0 4.0 6.0 6.0 7.0 8.0 8.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 6 17 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 
1108447 1 6 18 82 4.0 5.0 7.0 7.0 6.0 8.0 9.0 9.0 9.0 9.0 9.0 6.0 4.0 6.0 8.0 6.0 9.0 9.0 9.0 8.0 7.0 7.0 9.0 9.0 
1108447 1 6 19 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 6.0 9.0 9.0 9.0 8.0 3.0 5.0 1.0 0.0 0.0 0.0 
1108447 1 6 20 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3.0 2.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 
1108447 1 6 21 82 0.0 2.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 6 22 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 3.0 3.0 5.0 6.0 8.0 9.0 8.0 6.0 6.0 5.0 7.0 7.0 
1108447 1 6 23 82 8.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 4.0 7.0 3.0 5.0 6.0 7.0 8.0 7.0 7.0 7.0 7.0 9.0 9.0 9.0 
1108447 1 6 24 82 9.0 9.0 9.0 9.0 7.0 9.0 9.0 9.0 8.0 7.0 9.0 8.0 8.0 8.0 7.0 3.0 6.0 8.0 8.0 6.0 8.0 8.0 8.0 7.0 
1108447 1 6 25 82 7.0 6.0 6.0 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 9.0 8.0 8.0 8.0 7.0 7.0 7.0 6.0 6.0 5.0 3.0 6.0 
1108447 1 6 26 82 8.0 4.0 4.0 3.0 2.0 5.0 7.0 5.0 5.0 7.0 5.0 5.0 5.0 5.0 3.0 5.0 3.0 3.0 3.0 6.0 7.0 9.0 9.0 9.0 
1108447 1 6 27 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 6 28 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 6 29 82 9.0 9.0 8.0 6.0 6.0 6.0 7.0 7.0 6.0 4.0 8.0 8.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 8.0 5.0 7.0 
1108447 1 6 30 82 8.0 9.0 8.0 9.0 9.0 9.0 9.0 8.0 8.0 4.0 3.0 7.0 8.0 8.0 8.0 5.0 5.0 7.0 8.0 9.0 8.0 9.0 9.0 9.0 
1108447 1 7 1 82 9.0 9.0 9.0 9.0 9.0 8.0 7.0 8.0 7.0 7.0 6.0 8.0 8.0 8.0 7.0 7.0 7.0 7.0 7.0 6.0 3.0 2.0 2.0 2.0 
1108447 1 7 2 82 2.0 2.0 2.0 2.0 5.0 8.0 8.0 9.0 9.0 5.0 4.0 4.0 6.0 6.0 4.0 6.0 7.0 8.0 9.0 9.0 9.0 9.0 8.0 9.0 
1108447 1 7 3 82 9.0 9.0 9.0 5.0 5.0 6.0 8.0 4.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 7 4 82 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 8.0 6.0 5.0 6.0 7.0 5.0 7.0 9.0 9.0 9.0 8.0 6.0 2.0 2.0 2.0 1.0 
1108447 1 7 5 82 1.0 1.0 1.0 4.0 7.0 7.0 3.0 2.0 3.0 4.0 3.0 4.0 5.0 5.0 5.0 3.0 2.0 0.0 0.0 3.0 3.0 3.0 3.0 3.0 
1108447 1 7 6 82 2.0 3.0 4.0 3.0 2.0 1.0 2.0 3.0 2.0 2.0 2.0 4.0 2.0 3.0 3.0 3.0 4.0 4.0 4.0 5.0 5.0 6.0 7.0 8.0 
1108447 1 7 7 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 7 8 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 6.0 4.0 4.0 2.0 1.0 1.0 1.0 
1108447 1 7 9 82 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 7 10 82 0.0 0.0 2.0 3.0 1.0 1.0 0.0 3.0 2.0 2.0 1.0 0.0 1.0 0.0 5.0 8.0 8.0 7.0 3.0 2.0 1.0 1.0 0.0 0.0 
1108447 1 7 11 82 0.0 0.0 0.0 0.0 4.0 3.0 3.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 5.0 7.0 8.0 8.0 5.0 3.0 
1108447 1 7 12 82 3.0 2.0 2.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 2.0 2.0 2.0 3.0 3.0 3.0 3.0 3.0 2.0 
1108447 1 7 13 82 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 9.0 9.0 9.0 9.0 8.0 7.0 8.0 8.0 
1108447 1 7 14 82 8.0 8.0 8.0 7.0 7.0 7.0 7.0 7.0 8.0 9.0 9.0 9.0 9.0 8.0 7.0 6.0 4.0 3.0 1.0 1.0 1.0 1.0 0.0 0.0 
1108447 1 7 15 82 0.0 0.0 0.0 1.0 1.0 1.0 5.0 6.0 1.0 1.0 1.0 2.0 2.0 3.0 4.0 4.0 4.0 3.0 0.0 1.0 0.0 0.0 0.0 0.0 
1108447 1 7 16 82 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 1.0 0.0 0.0 4.0 2.0 1.0 2.0 3.0 4.0 5.0 6.0 6.0 6.0 7.0 7.0 8.0 
1108447 1 7 17 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 7 18 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 7 19 82 9.0 9.0 9.0 9.0 9.0 4.0 3.0 5.0 7.0 7.0 6.0 7.0 3.0 3.0 3.0 2.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 
1108447 1 7 20 82 1.0 1.0 0.0 0.0 2.0 3.0 4.0 4.0 4.0 5.0 6.0 5.0 5.0 3.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 7 21 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 4.0 5.0 6.0 5.0 8.0 8.0 6.0 4.0 2.0 
1108447 1 7 22 82 2.0 2.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 0.0 0.0 
1108447 1 7 23 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 7 24 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 
1108447 1 7 25 82 0.0 0.0 0.0 0.0 1.0 1.0 1.0 2.0 2.0 3.0 3.0 4.0 6.0 5.0 5.0 4.0 4.0 3.0 3.0 3.0 5.0 4.0 2.0 4.0 
1108447 1 7 26 82 5.0 7.0 9.0 9.0 9.0 9.0 7.0 9.0 6.0 6.0 7.0 4.0 6.0 7.0 7.0 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 7 27 82 0.0 1.0 4.0 7.0 7.0 4.0 8.0 9.0 9.0 9.0 8.0 7.0 7.0 7.0 8.0 5.0 7.0 7.0 7.0 7.0 7.0 7.0 6.0 5.0 
1108447 1 7 28 82 6.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 7.0 7.0 9.0 8.0 6.0 5.0 6.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 7 29 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 7.0 9.0 9.0 9.0 8.0 8.0 
1108447 1 7 30 82 9.0 9.0 9.0 8.0 9.0 9.0 8.0 6.0 7.0 6.0 3.0 2.0 2.0 2.0 3.0 3.0 3.0 4.0 5.0 7.0 9.0 9.0 8.0 1.0 
1108447 1 7 31 82 3.0 0.0 5.0 8.0 2.0 3.0 2.0 1.0 4.0 4.0 6.0 6.0 4.0 3.0 2.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 
1108447 1 8 1 82 1.0 0.0 1.0 6.0 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 8.0 8.0 8.0 7.0 7.0 5.0 
1108447 1 8 2 82 3.0 2.0 4.0 5.0 9.0 8.0 7.0 6.0 7.0 9.0 4.0 5.0 4.0 5.0 4.0 4.0 4.0 3.0 3.0 3.0 3.0 3.0 4.0 3.0 
1108447 1 8 3 82 4.0 5.0 5.0 3.0 2.0 6.0 7.0 9.0 8.0 8.0 7.0 5.0 6.0 6.0 6.0 6.0 5.0 4.0 3.0 2.0 2.0 2.0 2.0 4.0 
1108447 1 8 4 82 6.0 8.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 8.0 9.0 9.0 9.0 8.0 8.0 8.0 8.0 9.0 7.0 
1108447 1 8 5 82 7.0 4.0 4.0 4.0 6.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 
1108447 1 8 6 82 7.0 7.0 8.0 9.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 6.0 5.0 4.0 2.0 1.0 1.0 1.0 2.0 
1108447 1 8 7 82 6.0 8.0 9.0 9.0 7.0 9.0 9.0 9.0 9.0 9.0 5.0 4.0 3.0 2.0 2.0 2.0 2.0 1.0 3.0 6.0 6.0 7.0 7.0 6.0 
1108447 1 8 8 82 4.0 6.0 2.0 4.0 4.0 4.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 4.0 5.0 4.0 4.0 4.0 6.0 7.0 7.0 6.0 6.0 
1108447 1 8 9 82 9.0 9.0 9.0 9.0 7.0 8.0 8.0 8.0 7.0 8.0 7.0 8.0 7.0 7.0 8.0 5.0 7.0 8.0 7.0 5.0 3.0 5.0 3.0 4.0 
1108447 1 8 10 82 3.0 5.0 6.0 7.0 7.0 8.0 8.0 8.0 6.0 7.0 8.0 8.0 8.0 8.0 7.0 6.0 5.0 4.0 8.0 6.0 4.0 1.0 0.0 0.0 
1108447 1 8 11 82 0.0 0.0 0.0 0.0 0.0 6.0 2.0 3.0 5.0 6.0 8.0 9.0 9.0 7.0 4.0 9.0 9.0 8.0 3.0 3.0 1.0 0.0 0.0 0.0 
1108447 1 8 12 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 0.0 0.0 0.0 
1108447 1 8 13 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 2.0 3.0 5.0 4.0 3.0 1.0 0.0 0.0 0.0 
1108447 1 8 14 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 4.0 4.0 3.0 2.0 1.0 0.0 0.0 0.0 
1108447 1 8 15 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 
1108447 1 8 16 82 2.0 2.0 2.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1108447 1 8 17 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 4.0 6.0 3.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 2.0 0.0 0.0 0.0 
1108447 1 8 18 82 0.0 0.0 0.0 0.0 0.0 2.0 2.0 8.0 9.0 9.0 9.0 8.0 8.0 7.0 8.0 1.0 0.0 1.0 2.0 2.0 4.0 2.0 2.0 2.0 
1108447 1 8 19 82 2.0 2.0 2.0 4.0 4.0 9.0 9.0 8.0 8.0 8.0 6.0 8.0 8.0 6.0 5.0 8.0 4.0 3.0 4.0 5.0 6.0 3.0 2.0 2.0 
1108447 1 8 20 82 2.0 4.0 6.0 6.0 8.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 5.0 9.0 4.0 3.0 1.0 0.0 0.0 0.0 2.0 3.0 
1108447 1 8 21 82 2.0 3.0 2.0 2.0 1.0 7.0 7.0 4.0 3.0 6.0 7.0 3.0 3.0 6.0 6.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 
1108447 1 8 22 82 1.0 1.0 2.0 2.0 5.0 6.0 8.0 8.0 4.0 3.0 5.0 6.0 3.0 5.0 4.0 4.0 4.0 4.0 4.0 4.0 4.0 2.0 0.0 0.0 
1108447 1 8 23 82 1.0 1.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
1108447 1 8 24 82 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 2.0 3.0 2.0 4.0 5.0 5.0 5.0 4.0 6.0 8.0 
1108447 1 8 25 82 8.0 7.0 5.0 4.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 7.0 6.0 8.0 5.0 4.0 6.0 6.0 7.0 
1108447 1 8 26 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 4.0 2.0 3.0 5.0 4.0 3.0 2.0 2.0 2.0 1.0 0.0 0.0 0.0 
1108447 1 8 27 82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 3.0 3.0 2.0 1.0 1.0 2.0 2.0 3.0 3.0 2.0 
1108447 1 8 28 82 0.0 2.0 1.0 3.0 2.0 3.0 2.0 1.0 1.0 0.0 1.0 1.0 1.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 
1108447 1 8 29 82 0.0 0.0 0.0 0.0 2.0 5.0 8.0 8.0 8.0 8.0 7.0 8.0 8.0 7.0 7.0 6.0 5.0 5.0 4.0 4.0 3.0 4.0 8.0 2.0 
1108447 1 8 30 82 2.0 4.0 1.0 1.0 2.0 4.0 4.0 7.0 7.0 8.0 5.0 2.0 2.0 3.0 4.0 3.0 3.0 3.0 3.0 5.0 4.0 2.0 1.0 1.0 
1108447 1 8 31 82 1.0 1.0 1.0 1.0 1.0 3.0 7.0 8.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 5.0 
1108447 1 9 1 82 7.0 7.0 7.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 0.0 0.0 0.0 9.0 0.0 0.0 0.0 0.0 2.0 3.0 3.0 4.0 4.0 
1108447 1 9 2 82 6.0 2.0 3.0 0.0 9.0 9.0 9.0 9.0 9.0 7.0 3.0 6.0 9.0 6.0 8.0 6.0 0.0 0.0 0.0 9.0 8.0 0.0 9.0 9.0 
1108447 1 9 3 82 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 9.0 8.0 7.0 6.0 5.0 5.0 3.0 3.0 3.0 
1108447 1 9 4 82 2.0 2.0 4.0 6.0 4.0 3.0 3.0 5.0 9.0 9.0 9.0 9.0 8.0 9.0 0.0 0.0 0.0 0.0 8.0 6.0 6.0 6.0 5.0 5.0 
1108447 1 9 5 82 0.0 3.0 0.0 0.0 4.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0 9.0 0.0 0.0 8.0 8.0 8.0 8.0 6.0 4.0 3.0 1.0 2.0 
1108447 1 9 6 82 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 1.0 1.0 7.0 6.0 7.0 8.0 0.0 0.0 0.0 0.0 0.0 9.0 9.0 9.0 9.0 9.0 
1108447 1 9 7 82 0.0 9.0 3.0 3.0 6.0 9.0 3.0 3.0 5.0 5.0 5.0 3.0 7.0 7.0 3.0 3.0 3.0 5.0 3.0 2.0 1.0 1.0 1.0 1.0 
1108447 1 9 8 82 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 1.0 3.0 2.0 2.0 2.0 1.0 1.0 
1108447 1 9 9 82 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 2.0 2.0 2.0 3.0 3.0 2.0 1.0 1.0 1.0 1.0 1.0 
1108447 1 9 10 82 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 2.0 1.0 
1108447 1 9 11 82 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 6.0 5.0 4.0 3.0 3.0 3.0 2.0 2.0 
1108447 1 9 12 82 1.0 1.0 2.0 2.0 1.0 0.0 0.0 1.0 1.0 2.0 2.0 1.0 2.0 4.0 3.0 5.0 4.0 3.0 2.0 2.0 5.0 2.0 4.0 4.0 
1108447 1 9 13 82 3.0 2.0 2.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 
